"","ttext","score","date","isretweet","retweetcount","favoritecount","duplicate"
"612","RT @rishibagree: Home Delivery model can be worked Partnering with Swiggy, Amazon and Zomato platform","1","2020-05-05 04:37:27","TRUE","76","0",TRUE
"613","RT @LACo_DPSS: Starting TODAY, CalFresh recipients can now use their EBT card to buy groceries online at Walmart and Amazon for home de","0","2020-05-05 04:36:24","TRUE","26","0",FALSE
"614","@ArvindKejriwal @msisodia
please start home delivery of liquor with delivery charges, or you may do it with amazon  ","0","2020-05-05 04:34:46","FALSE","0","0",FALSE
"615","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 04:32:34","TRUE","99","0",TRUE
"616","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 04:30:57","TRUE","99","0",TRUE
"617","Kinda jazzed that my Amazon delivery driver was nice enough not to ring the doorbell when dropping off a package at  ","2","2020-05-05 04:28:54","FALSE","0","0",FALSE
"618","@AmazonHelp It's Amazon delivery,

Delivery by Amazon

Tracking ID: TBA023752284101","0","2020-05-05 04:28:22","FALSE","0","0",FALSE
"619","@safopus Amazon delivery?","0","2020-05-05 04:27:48","FALSE","0","0",FALSE
"620","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 04:25:29","TRUE","99","0",TRUE
"621","RT @rishibagree: Home Delivery model can be worked Partnering with Swiggy, Amazon and Zomato platform","1","2020-05-05 04:22:31","TRUE","76","0",TRUE
"622","@amazon @amazonIN @amazon 
Baghpat-250611 is not in red zone, yet why is Amazon not taking delivery!  ","0","2020-05-05 04:22:08","FALSE","0","0",FALSE
"623","@amazonIN Mujhe guitar Lena tha but mere area me delivery show nhi kar Raha hai ... Amazon India pls confirm me ..p  ","0","2020-05-05 04:21:04","FALSE","0","0",FALSE
"624","AMAZON.com DAILY DEALS

Now 20% off:

USB C Charger, 4-Port Power Delivery Quick Charger Station with Type C Port  ","0","2020-05-05 04:20:41","FALSE","0","0",FALSE
"625","RT @rishibagree: Home Delivery model can be worked Partnering with Swiggy, Amazon and Zomato platform","1","2020-05-05 04:18:56","TRUE","76","0",TRUE
"626","@FrankZ19711982 @karenamyatt @farminthepines @MichaelJStern1 @Joanna_Resists NO. Amazon doesn't sell any FRESH prod  ","1","2020-05-05 04:18:20","FALSE","0","0",FALSE
"627","I ordered a desk bc I need it to be able to work on my finals peacefully and @amazon keeps pushing my delivery date  ","2","2020-05-05 04:09:09","FALSE","0","3",FALSE
"628","@ChuckCallesto Get your A** to work!! Leaders don't hide in fear, they LEAD. Maybe you should ask a grocery store/W  ","1","2020-05-05 04:05:18","FALSE","0","0",FALSE
"629","RT @Johnny_Detroit: I have ZERO artistic skills, same with Mrs. Detroit, but my 9 year old does movie makeup and 16 year old hand paints Va","0","2020-05-05 04:04:13","TRUE","1","0",FALSE
"630","Buying clothes Online?
Customer Orders clothes online
After delivery Tries it on his/her body
And returns it back f  ","0","2020-05-05 04:03:32","FALSE","0","3",FALSE
"631","I have ZERO artistic skills, same with Mrs. Detroit, but my 9 year old does movie makeup and 16 year old hand paint  ","0","2020-05-05 04:02:23","FALSE","1","19",FALSE
"632","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 04:01:21","TRUE","99","0",TRUE
"633","i have been leaving snacks out for the delivery people but when amazon tells me my package will be 2 weeks then it  ","0","2020-05-05 04:00:51","FALSE","0","8",FALSE
"634","Wanted to buy music today. Felt the urge. Bandcamp delivery fees are insane specially for European releases. Nearl  ","-1","2020-05-05 04:00:44","FALSE","0","3",FALSE
"635","RT @Kashiikaa: Why isn't delivery of books considered necessary? If amazon, flipkart etc can deliver their products then why our faculties","0","2020-05-05 03:59:42","TRUE","1","0",FALSE
"636","Let Amazon and flipkart sell liquor. This lining up is stupid. Home delivery of essential and non essential can hel  ","-1","2020-05-05 03:59:21","FALSE","1","1",FALSE
"637","RT @noagendaquotes: ""Can we all admit now once and for all that Amazon is full of crap with their delivery drones? Because if there was eve","-2","2020-05-05 03:57:11","TRUE","3","0",FALSE
"638","@eebrinkenstein We're truly sorry to hear about this delivery experience! Can you please confirm the carrier? You c  ","-1","2020-05-05 03:57:02","FALSE","0","0",FALSE
"639","@KartiPC Govt could couple their monopoly business with @amazon or @Walmart for hassle-free delivery rather musteri  ","0","2020-05-05 03:56:06","FALSE","0","1",FALSE
"640","@wolf_crespo Our apologies! Truly, thats not the kind of experience we strive for. Were not able to view order in  ","0","2020-05-05 03:51:27","FALSE","0","0",FALSE
"641","amazon delayed my delivery,,,,i want my vibrator and i want it noooow","-1","2020-05-05 03:50:19","FALSE","0","3",FALSE
"642","RT @vanessabitting: An end to the madness! Next day delivery, faster than Amazon. At least we get a small break.Tomorrow should be filled w","0","2020-05-05 03:45:57","TRUE","1","0",FALSE
"643","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 03:44:49","TRUE","99","0",TRUE
"644","@taylorbest94 @UPS Fuck for real. Its always when its shipped UPS or Fedex. We got two other packages which no is  ","-1","2020-05-05 03:44:23","FALSE","0","0",FALSE
"645","RT @Jobu4Real: @amazon @AmazonHelp IS IT TOO HARD FOR YOUR FUCKING DUMBSHIT DELIVERY DRIVERS TO RING MY FUCKING DOORBELL? I HAD NO IDEA I H","-3","2020-05-05 03:43:21","TRUE","1","0",FALSE
"646","@horsepharmer OK, you are probably closer to the distributors than I am, can you help me understand why I get offer  ","0","2020-05-05 03:41:42","FALSE","0","0",FALSE
"647","dmbminaret: Palmolive Foaming Hand Wash Refill Lime &amp; Mint, 1L $8.49 + Delivery ($0 with Prime/ $39 Spend) @ Amazon  ","0","2020-05-05 03:41:20","FALSE","0","0",FALSE
"648","@amazon @AmazonHelp IS IT TOO HARD FOR YOUR FUCKING DUMBSHIT DELIVERY DRIVERS TO RING MY FUCKING DOORBELL? I HAD NO  ","-3","2020-05-05 03:40:23","FALSE","1","0",FALSE
"649","@kushaldas Try Zomato delivery, Amazon pantry. Is it not available in DC?","1","2020-05-05 03:39:59","FALSE","0","0",FALSE
"650","if its on amazon then it only ships, unless you specifically paid extra for same day delivery  ","0","2020-05-05 03:39:13","FALSE","0","0",FALSE
"651","Stay safe out there. 

Amazon AnimalCrossingNewHorizons Delivery AnimalCrossingNewHorizions AnimalCrossingNH  ","1","2020-05-05 03:36:35","FALSE","0","0",FALSE
"652","RT @AmazonHelp: @PIayTimeWBenny We're sorry about the delivery wait and would like to help! To clarify, have we missed the expected deliver","-1","2020-05-05 03:34:42","TRUE","2","0",FALSE
"653","@shop offsets delivery emissions by protecting trees in the Amazon rainforest. Shopbetter  ","0","2020-05-05 03:34:05","FALSE","0","0",TRUE
"654","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 03:33:33","TRUE","99","0",TRUE
"655","RT @AmazonHelp: @PIayTimeWBenny We're sorry about the delivery wait and would like to help! To clarify, have we missed the expected deliver","-1","2020-05-05 03:31:50","TRUE","2","0",TRUE
"656","@PIayTimeWBenny We're sorry about the delivery wait and would like to help! To clarify, have we missed the expected  ","-1","2020-05-05 03:31:25","FALSE","2","2",FALSE
"657","@MumbaiPolice @AUThackeray The only two viable options are: 
1. Close down the liqour stores.
2. Home deliver the l  ","0","2020-05-05 03:27:26","FALSE","0","0",FALSE
"658","@BaileyNJudd @pineapplepleas Ive had a few come pretty late (3-4 weeks). I have an app that finds that, and I can  ","1","2020-05-05 03:23:17","FALSE","0","2",FALSE
"659","I got a whole bunch of 'canvas panels' in different sizes from a wrong delivery from amazon. I guess I'll buy some  ","-1","2020-05-05 03:23:09","FALSE","0","2",FALSE
"660","@AleshaCantrell I cant do amazon prime rn bc things are taking a week and i cant handle it and i just want to cry  ","-1","2020-05-05 03:22:06","FALSE","0","0",FALSE
"661","@benshapiro @jo_USA_ Those who blindly argue for the USPS would be aghast if they knew package delivery is a scam w  ","-2","2020-05-05 03:20:15","FALSE","0","1",FALSE
"662","i cant wait for miss rona to go away so i can order random stuff on amazon with next day delivery again. just orde  ","-1","2020-05-05 03:18:02","FALSE","0","3",FALSE
"663","@TaraMolinaTV @cbschicago When you place an Amazon order theres a message that delivery could be longer because th  ","0","2020-05-05 03:17:17","FALSE","0","1",FALSE
"664","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 03:17:06","TRUE","99","0",TRUE
"665","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 03:15:08","TRUE","99","0",TRUE
"666","Although liquor sale shdnt be allowed, bt Why not give the task of liqour sale and distribution to @amazon  ","0","2020-05-05 03:13:42","FALSE","0","0",FALSE
"667","@MorenoYemelin Oh no! We're sorry to hear about the trouble! Just for clarification, who was the official carrier f  ","-2","2020-05-05 03:13:40","FALSE","0","0",FALSE
"668","Amazon is playing games. Told me my delivery was coming on Wednesday and the package was just left on my porch","0","2020-05-05 03:12:56","FALSE","0","0",FALSE
"669","I miss the days when amazon packages would come a day or two before the estimated delivery date ","-1","2020-05-05 03:11:50","FALSE","0","2",FALSE
"670","@_PiranhaPlant We got that amazon delivery time","0","2020-05-05 03:11:38","FALSE","0","0",FALSE
"671","RT @Sifill_LDF: Now desperately needed bailout funds for the post office are being held hostage to Trumps demand that the USPS charge Amaz","-2","2020-05-05 03:10:39","TRUE","233","0",TRUE
"672","@michaelbeatty3 @DjLots3 Imagine having such a database during a plandemic with people under house arrest and how e  ","0","2020-05-05 03:10:38","FALSE","0","0",FALSE
"673","RT @SuB8u: @pankajontech Grocery delivery, even in normal times, is not an easy business. Bigbasket has done more than a decent job in thes","2","2020-05-05 03:10:22","TRUE","2","0",FALSE
"674","RT @oujisamas: @gatitomaid @wiveguy me when eli asks me to carry the four boxes of owl food he ordered off amazon to his room bc he got tir","0","2020-05-05 03:10:20","TRUE","2","0",FALSE
"675","RT @myBurbankNEWS: ALERT: Police are searching the area of Bonita and Glenoaks for an Mercedes Amazon delivery van that was just stolen.","-1","2020-05-05 03:08:42","TRUE","28","0",TRUE
"676","@myogiadityanath  @dmhardoi  @AdminLKO @hardoipolice 
Pls allow Mobile dealers to Provide home delivery as big gain  ","1","2020-05-05 03:07:38","FALSE","0","0",FALSE
"677","@MangerRaymond @mrose1965 Best I could do: Concert For George
 (Live) by Various artists on Amazon Music -  ","1","2020-05-05 03:05:56","FALSE","0","1",FALSE
"678","RT @TheOnlyMommaG: Just got my delivery.. 

12 sombreros 
165 pieces jolly rancher/twizzler party pack 
1 donkey piata 

*note to self: st","1","2020-05-05 03:04:35","TRUE","95","0",FALSE
"679","Day 47! And you know it aint heaven! Why? Becuase we r still in lockdown. Had the scarf to go outside to carry in  ","1","2020-05-05 03:03:48","FALSE","0","0",FALSE
"680","Day 47! And you know it aint heaven! Why? Becuase we r still in lockdown. Had the scarf to go outside to carry in  ","1","2020-05-05 03:03:06","FALSE","0","0",TRUE
"681","Mary buys her material from Peter. Peter eats lunch at Johns diner. John chef Jackie buys Marys products. Amazon  ","0","2020-05-05 03:00:52","FALSE","0","1",FALSE
"682","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-05 02:59:42","TRUE","9112","0",TRUE
"683","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 02:59:27","TRUE","99","0",TRUE
"684","@AshtonM_Staton Were sorry to hear about this! Thats not the experience we want you to have. Just to clarify, whi  ","-1","2020-05-05 02:59:14","FALSE","0","0",FALSE
"685","@amazon why when I tip for prime WF delivery are you giving all of the tip to the driver and not the shopper who is  ","0","2020-05-05 02:59:05","FALSE","0","0",FALSE
"686","@IMinakshiJoshi Modi ji ko Amazon Flipkart Swiggy Zomato se Home Delivery Start Karvani chahiye thi..","0","2020-05-05 02:58:26","FALSE","0","0",FALSE
"687","@shop offsets delivery emissions by protecting trees in the Amazon rainforest. Shopbetter  ","0","2020-05-05 02:58:15","FALSE","0","0",TRUE
"688","@Optimus_Dork Were temporarily experiencing longer than usual delivery times, please wait three days after your de  ","0","2020-05-05 02:57:46","FALSE","0","0",FALSE
"689","RT @rishibagree: Home Delivery model can be worked Partnering with Swiggy, Amazon and Zomato platform","1","2020-05-05 02:57:10","TRUE","76","0",TRUE
"690","@myBurbankNEWS Any updates? I was expecting something from Amazon today and delivery has been ""stalled"" at the same  ","0","2020-05-05 02:56:41","FALSE","0","0",FALSE
"691","@Abdulka06460548 Home Delivery model can be worked Partnering with Swiggy, Amazon and Zomato platform..","1","2020-05-05 02:55:49","FALSE","0","1",FALSE
"692","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 02:55:46","TRUE","99","0",TRUE
"693","RT @OregonAFLCIO: ""Workers at retail and delivery companies, including Amazon, Target, and Instacart, walked off the job Friday to demand b","0","2020-05-05 02:53:41","TRUE","5","0",FALSE
"694","If this delivery window were any wider, Amazon would have to take the tectonic shift of the Earth's crust into acco  ","0","2020-05-05 02:52:30","FALSE","0","9",FALSE
"695","@SteamboatWiIIi We're sorry about the delivery wait and would like to help! To clarify, have we missed the expected  ","-1","2020-05-05 02:52:00","FALSE","0","1",FALSE
"696","Free delivery on millions of items with Prime. Low prices across earth's biggest selection of books, music, DVDs, e  ","1","2020-05-05 02:51:47","FALSE","0","0",FALSE
"697","RT @TheOnlyMommaG: Just got my delivery.. 

12 sombreros 
165 pieces jolly rancher/twizzler party pack 
1 donkey piata 

*note to self: st","1","2020-05-05 02:51:26","TRUE","95","0",TRUE
"698","@momma_sonia We're sorry about the delivery wait and would like to help! To clarify, have we missed the expected de  ","-1","2020-05-05 02:50:16","FALSE","0","0",FALSE
